recording,sweep_number,local_sweep,current_injection,spike_count,condition,path,timestamp,ap_peak_voltage,ap_peak_time,ahp_peak,ahp_peak_time,half_voltage,half_width,ap_amplitude,ahp_amplitude,sweep_threshold,ap_threshold,first_crossing,second_crossing,ap_count
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6475000000000001,0.91348267,0.6381,-70.74179,0.6391,-12.071742,0.2999999999999545,25.97045,45.684822,-37.64508819580078,-25.056967,0.6279,0.6282,46.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.659,1.035553,0.6702,-70.9249,0.6712,-24.377956,0.40000000000009095,50.82702,21.13343,-37.64508819580078,-49.791466,0.6473,0.6477,47.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6702,1.035553,0.6702,-70.9249,0.6712,-23.05197,11.100000000000023,48.175045,23.785404,-37.64508819580078,-47.139492,0.6593,0.6704,48.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6806,1.035553,0.6702,-70.9249,0.6712,-23.771418,0.39999999999997726,49.61394,22.346508,-37.64508819580078,-48.57839,0.67,0.6704,49.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6913,1.4933167,0.7022,-70.802826,0.7032,-23.561611,0.40000000000009095,50.109856,22.186287,-37.64508819580078,-48.61654,0.6804,0.6808000000000001,50.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7022,1.4933167,0.7022,-70.802826,0.7032,-23.750057,10.500000000000114,50.486748,21.809395,-37.64508819580078,-48.99343,0.6915,0.7020000000000001,51.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7128,1.4933167,0.7022,-70.802826,0.7032,-23.969015,0.3999999999998636,50.924664,21.371479,-37.64508819580078,-49.431347,0.7020000000000001,0.7024,52.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7255,1.1881409,0.7128,-70.680756,0.7138,-23.480736,0.40000000000009095,49.337753,22.531143,-37.64508819580078,-48.149612,0.7126,0.7130000000000001,53.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7352000000000001,1.0965881,0.7352000000000001,-70.74179,0.7362000000000001,-23.526512,0.39999999999997726,49.2462,22.592178,-37.64508819580078,-48.149612,0.7253000000000001,0.7257,54.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7449,1.0965881,0.7352000000000001,-70.74179,0.7362000000000001,-12.009945,0.1999999999999318,26.213066,45.625313,-37.64508819580078,-25.116478,0.7254,0.7256,55.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7559,0.9745178,0.7449,-70.83334,0.7458,-23.4876,0.39999999999997726,48.924236,22.883625,-37.64508819580078,-47.94972,0.7447,0.7451,56.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7665000000000001,0.91348267,0.7769,-70.83334,0.7779,-23.636381,0.39999999999997726,49.099728,22.647099,-37.64508819580078,-48.186245,0.7557,0.7561,57.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7769,0.94400024,0.7888000000000001,-70.52817,0.7897000000000001,-23.360197,11.5,48.608395,22.863773,-37.64508819580078,-47.664394,0.7771,0.7886000000000001,58.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7888000000000001,0.94400024,0.7888000000000001,-70.52817,0.7897000000000001,-23.901882,11.5,49.691765,21.780403,-37.64508819580078,-48.747765,0.7771,0.7886000000000001,59.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8029000000000001,1.0660706,0.8134,-70.77231,0.8144,-23.35638,0.39999999999997726,48.844902,22.993477,-37.64508819580078,-47.77883,0.7886000000000001,0.789,60.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8134,1.0660706,0.8134,-70.77231,0.8144,-22.741453,10.399999999999977,47.615047,24.223331,-37.64508819580078,-46.548977,0.8032,0.8136,61.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8248000000000001,1.0660706,0.8134,-70.77231,0.8144,-24.014797,11.0,50.161736,21.676643,-37.64508819580078,-49.095665,0.8136,0.8246,62.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8387,0.9745178,0.8507,-70.83334,0.8517,-22.84979,0.40000000000009095,47.648617,24.159245,-37.64508819580078,-46.6741,0.8246,0.8250000000000001,63.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8507,0.9745178,0.8507,-70.83334,0.8517,-22.82156,0.40000000000009095,47.592155,24.215706,-37.64508819580078,-46.617638,0.8385,0.8389000000000001,64.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8622000000000001,0.9745178,0.8507,-70.83334,0.8517,-23.967495,0.39999999999997726,49.884026,21.923836,-37.64508819580078,-48.909508,0.8505,0.8509,65.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8726,1.1881409,0.8843000000000001,-70.74179,0.8852000000000001,-22.852842,0.39999999999997726,48.081966,23.847965,-37.64508819580078,-46.893826,0.8724000000000001,0.8728,66.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8843000000000001,1.1881409,0.8843000000000001,-70.74179,0.8852000000000001,-23.874413,0.39999999999997726,50.125107,21.804825,-37.64508819580078,-48.936966,0.8724000000000001,0.8728,67.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8959,1.1881409,0.8843000000000001,-70.74179,0.8852000000000001,-23.843895,0.40000000000009095,50.06407,21.86586,-37.64508819580078,-48.87593,0.8841,0.8845000000000001,68.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9075000000000001,1.1881409,0.8959,-70.77231,0.8969,-23.39605,0.39999999999997726,49.16838,22.792068,-37.64508819580078,-47.98024,0.8957,0.8961,69.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9191,1.0050354,0.9303,-70.802826,0.9313,-23.475393,0.40000000000009095,48.960857,22.847004,-37.64508819580078,-47.955822,0.9073,0.9077000000000001,70.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9303,1.0660706,0.9426,-70.86386,0.9436,-23.779041,0.3999999999998636,49.690224,22.239708,-37.64508819580078,-48.624153,0.9189,0.9193,71.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9426,1.0660706,0.9426,-70.86386,0.9436,-24.028526,0.39999999999997726,50.189194,21.740738,-37.64508819580078,-49.123123,0.9301,0.9305,72.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9532,1.0660706,0.9426,-70.86386,0.9436,-23.651636,0.40000000000009095,49.435413,22.494518,-37.64508819580078,-48.369343,0.9424,0.9428000000000001,73.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9646,0.63882446,0.9646,-70.71127,0.9656,-23.886623,0.3999999999998636,49.050896,22.299202,-37.64508819580078,-48.41207,0.9530000000000001,0.9534,74.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9749000000000001,0.63882446,0.9646,-70.71127,0.9656,-23.966734,0.3999999999998636,49.211117,22.13898,-37.64508819580078,-48.572292,0.9644,0.9648,75.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9874,1.249176,0.9991000000000001,-70.74179,1.0001,-23.19464,0.40000000000009095,48.88763,23.103336,-37.64508819580078,-47.638454,0.9748,0.9752000000000001,76.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9991000000000001,1.249176,0.9991000000000001,-70.74179,1.0001,-22.998564,11.299999999999955,48.49548,23.495487,-37.64508819580078,-47.246304,0.9876,0.9989,77.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0096,1.249176,0.9991000000000001,-70.74179,1.0001,-23.573057,0.40000000000009095,49.644466,22.3465,-37.64508819580078,-48.39529,0.9989,0.9993000000000001,78.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0206,0.94400024,1.0206,-70.680756,1.0216,-23.347992,0.40000000000020464,48.583984,23.040771,-37.64508819580078,-47.639984,1.0204,1.0208000000000002,79.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0325,0.94400024,1.0206,-70.680756,1.0216,-23.513544,0.40000000000020464,48.91509,22.709667,-37.64508819580078,-47.97109,1.0204,1.0208000000000002,80.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0445,0.66934204,1.0325,-70.4061,1.0334,-23.0306,0.40000000000009095,47.399883,23.675556,-37.64508819580078,-46.73054,1.0323,1.0327,81.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0562,0.36416626,1.0712000000000002,-70.436615,1.0722,-23.306028,0.40000000000009095,47.34039,23.460392,-37.64508819580078,-46.976223,1.0443,1.0447,82.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0712000000000002,0.36416626,1.0712000000000002,-70.436615,1.0722,-23.393003,0.40000000000009095,47.51434,23.286442,-37.64508819580078,-47.150173,1.071,1.0714000000000001,83.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.084,1.1271057,1.0945,-70.802826,1.0955000000000001,-22.926079,0.40000000000009095,48.10637,23.823563,-37.64508819580078,-46.979263,1.071,1.0714000000000001,84.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0945,1.1271057,1.0945,-70.802826,1.0955000000000001,-23.113003,0.3999999999998636,48.480217,23.449715,-37.64508819580078,-47.35311,1.0838,1.0842,85.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1047,1.1576233,1.1163,-70.61972,1.1173,-23.518122,0.40000000000009095,49.35149,22.425854,-37.64508819580078,-48.193867,1.0943,1.0947,86.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1163,1.1576233,1.1163,-70.61972,1.1173,-23.518885,0.40000000000009095,49.353016,22.424328,-37.64508819580078,-48.195393,1.1045,1.1049,87.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1274,1.1576233,1.1163,-70.61972,1.1173,-23.47387,0.3999999999998636,49.262985,22.514359,-37.64508819580078,-48.105362,1.1161,1.1165,88.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1415,0.5472717,1.1545,-70.71127,1.1555,-23.267115,0.40000000000009095,47.628773,23.629772,-37.64508819580078,-47.0815,1.1272,1.1276000000000002,89.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1545,0.9745178,1.1672,-70.83334,1.1682000000000001,-23.084011,0.4000000000003183,48.117058,23.690804,-37.64508819580078,-47.14254,1.1413,1.1417000000000002,90.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1672,0.9745178,1.1672,-70.83334,1.1682000000000001,-23.678339,0.3999999999998636,49.305714,22.502148,-37.64508819580078,-48.331196,1.1543,1.1547,91.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.181,0.9745178,1.1672,-70.83334,1.1682000000000001,-22.607172,0.40000000000009095,47.16338,24.644482,-37.64508819580078,-46.18886,1.167,1.1674,92.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1948,1.1881409,1.2069,-70.71127,1.2079,-22.391258,0.3999999999998636,47.1588,24.740616,-37.64508819580078,-45.970657,1.1808,1.1812,93.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.2069,1.1881409,1.2069,-70.71127,1.2079,-22.477476,0.3999999999998636,47.331234,24.56818,-37.64508819580078,-46.143093,1.1946,1.195,94.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.2204000000000002,1.1881409,1.2069,-70.71127,1.2079,-22.39584,0.40000000000009095,47.16796,24.731453,-37.64508819580078,-45.97982,1.2067,1.2071,95.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.2308000000000001,0.9745178,1.2308000000000001,-70.802826,1.2318,-22.54614,0.40000000000009095,47.041317,24.736027,-37.64508819580078,-46.0668,1.2202,1.2206000000000001,96.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.2478,0.9745178,1.2308000000000001,-70.802826,1.2318,-22.501886,0.3999999999998636,46.95281,24.824535,-37.64508819580078,-45.97829,1.2306000000000001,1.231,97.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2515,2.4698792,0.2515,-71.65732,0.2524,-28.308624,6.399999999999977,61.557007,12.57019,-37.2087516784668,-59.087128,0.2513,0.2577,1.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2575,2.4698792,0.2515,-71.65732,0.2524,-24.654903,5.599999999999966,54.249565,19.877632,-37.2087516784668,-51.779686,0.25170000000000003,0.25730000000000003,2.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.26430000000000003,2.4698792,0.2515,-71.65732,0.2524,-12.702684,0.3000000000000398,30.345127,43.78207,-37.2087516784668,-27.875248,0.2514,0.25170000000000003,3.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2713,2.4698792,0.2515,-71.65732,0.2524,-7.187402,0.19999999999998863,19.314562,54.812637,-37.2087516784668,-16.844683,0.2514,0.2516,4.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.27840000000000004,1.615387,0.2934,-70.65024,0.2944,-14.221702,0.30000000000001137,31.674177,40.591446,-37.2087516784668,-30.05879,0.2641,0.2644,5.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2858,1.615387,0.2934,-70.65024,0.2944,-14.931997,6.899999999999977,33.094765,39.17086,-37.2087516784668,-31.47938,0.27140000000000003,0.2783,6.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2934,1.615387,0.2934,-70.65024,0.2944,-14.996088,0.30000000000001137,33.222946,39.04268,-37.2087516784668,-31.607561,0.2783,0.2786,7.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3007,1.615387,0.2934,-70.65024,0.2944,-15.749868,0.3000000000000682,34.73051,37.535114,-37.2087516784668,-33.115124,0.2857,0.28600000000000003,8.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.30860000000000004,1.615387,0.2934,-70.65024,0.2944,-12.720237,0.20000000000004547,28.671247,43.594376,-37.2087516784668,-27.05586,0.2933,0.29350000000000004,9.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.31620000000000004,1.2186584,0.33240000000000003,-70.558685,0.33340000000000003,-15.401972,0.2999999999999545,33.24126,38.536083,-37.2087516784668,-32.022602,0.30060000000000003,0.3009,10.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3242,1.2186584,0.33240000000000003,-70.558685,0.33340000000000003,-14.459745,0.30000000000001137,31.356808,40.420536,-37.2087516784668,-30.13815,0.3084,0.30870000000000003,11.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.33240000000000003,1.2186584,0.33240000000000003,-70.558685,0.33340000000000003,-15.237181,0.3000000000000682,32.91168,38.865665,-37.2087516784668,-31.69302,0.3161,0.3164,12.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3401,1.4017639,0.3559,-70.49765,0.3569,-15.145628,0.30000000000001137,33.094784,38.80463,-37.2087516784668,-31.69302,0.3241,0.3244,13.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.34800000000000003,1.4017639,0.3559,-70.49765,0.3569,-15.2135315,0.2999999999999545,33.23059,38.668823,-37.2087516784668,-31.828827,0.33230000000000004,0.3326,14.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3559,1.4017639,0.3559,-70.49765,0.3569,-14.958708,0.30000000000001137,32.720943,39.17847,-37.2087516784668,-31.31918,0.34,0.3403,15.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3638,1.4017639,0.3559,-70.49765,0.3569,-14.1530285,0.2999999999999545,31.109585,40.78983,-37.2087516784668,-29.70782,0.34790000000000004,0.3482,16.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.372,1.5848694,0.38780000000000003,-70.22299,0.38880000000000003,-13.916517,0.30000000000001137,31.002773,40.805088,-37.2087516784668,-29.417904,0.3558,0.3561,17.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3793,1.5848694,0.38780000000000003,-70.22299,0.38880000000000003,-13.702899,0.2999999999999545,30.575537,41.232323,-37.2087516784668,-28.990667,0.36360000000000003,0.3639,18.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.38780000000000003,1.5848694,0.38780000000000003,-70.22299,0.38880000000000003,-12.788145,0.30000000000001137,28.746029,43.061832,-37.2087516784668,-27.16116,0.3718,0.37210000000000004,19.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.39590000000000003,1.5848694,0.38780000000000003,-70.22299,0.38880000000000003,-12.541717,8.300000000000011,28.253172,43.554688,-37.2087516784668,-26.668303,0.3794,0.38770000000000004,20.0
2025_05_06_0021,16,16,220.0,102,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.404,1.5848694,0.38780000000000003,-70.22299,0.38880000000000003,-12.806457,0.19999999999998863,28.782652,43.025208,-37.2087516784668,-27.197783,0.38770000000000004,0.3879,21.0
